[00:00:02] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.01; DamageFactor: 3.01; Health: 17.9;  Old Health: 6.0; Default HP: 6.0
[00:10:57] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.1; DamageFactor: 3.1; Health: 22.61;  Old Health: 6.0; Default HP: 6.0
[00:10:57] [Server thread/INFO]: [STDOUT]: minecraft:witch; HealthFactor: 3.11; DamageFactor: 3.11; Health: 80.86;  Old Health: 26.0; Default HP: 26.0
[00:10:58] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:10:59] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.0;  Old Health: 6.0; Default HP: 6.0
[00:11:02] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:02] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:02] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:02] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 79.93;  Old Health: 20.0; Default HP: 20.0
[00:11:04] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.0;  Old Health: 6.0; Default HP: 6.0
[00:11:05] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.2; DamageFactor: 3.2; Health: 19.200000000000003;  Old Health: 6.0; Default HP: 6.0
[00:11:05] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.2; DamageFactor: 3.2; Health: 19.200000000000003;  Old Health: 6.0; Default HP: 6.0
[00:11:05] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.2; DamageFactor: 3.2; Health: 13.85;  Old Health: 6.0; Default HP: 6.0
[00:11:05] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.2; DamageFactor: 3.2; Health: 19.200000000000003;  Old Health: 6.0; Default HP: 6.0
[00:11:07] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:08] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 3.0; DamageFactor: 3.0; Health: 84.36;  Old Health: 40.0; Default HP: 40.0
[00:11:10] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 46.28;  Old Health: 20.0; Default HP: 20.0
[00:11:10] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:11:10] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:11:10] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:10] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.01; DamageFactor: 3.01; Health: 48.16;  Old Health: 16.0; Default HP: 16.0
[00:11:10] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.01; DamageFactor: 3.01; Health: 48.16;  Old Health: 16.0; Default HP: 16.0
[00:11:11] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:11] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.11; DamageFactor: 3.11; Health: 41.66;  Old Health: 20.0; Default HP: 20.0
[00:11:11] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.11; DamageFactor: 3.11; Health: 51.53;  Old Health: 20.0; Default HP: 20.0
[00:11:11] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.11; DamageFactor: 3.11; Health: 40.84;  Old Health: 20.0; Default HP: 20.0
[00:11:11] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.11; DamageFactor: 3.11; Health: 52.76;  Old Health: 20.0; Default HP: 20.0
[00:11:14] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:14] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:14] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:14] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 3.1; DamageFactor: 3.1; Health: 124.0;  Old Health: 40.0; Default HP: 40.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 48.74;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 68.97;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.4;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.01; DamageFactor: 3.01; Health: 60.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.63;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 64.65;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 44.72;  Old Health: 20.0; Default HP: 20.0
[00:11:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:17] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:11:17] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:11:17] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 6.16;  Old Health: 3.0; Default HP: 3.0
[00:11:18] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 30.0;  Old Health: 10.0; Default HP: 10.0
[00:11:18] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 21.38;  Old Health: 10.0; Default HP: 10.0
[00:11:18] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 30.0;  Old Health: 10.0; Default HP: 10.0
[00:11:18] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 30.0;  Old Health: 10.0; Default HP: 10.0
[00:11:19] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.01; DamageFactor: 3.01; Health: 30.099999999999998;  Old Health: 10.0; Default HP: 10.0
[00:11:19] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:20] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 40.0; Default HP: 20.0
[00:11:20] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 54.67;  Old Health: 20.0; Default HP: 20.0
[00:11:20] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 9.1;  Old Health: 3.0; Default HP: 3.0
[00:11:20] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:11:20] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:11:21] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.91; DamageFactor: 2.91; Health: 58.2;  Old Health: 20.0; Default HP: 20.0
[00:11:21] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.91; DamageFactor: 2.91; Health: 58.2;  Old Health: 20.0; Default HP: 20.0
[00:11:21] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 2.91; DamageFactor: 2.91; Health: 29.21;  Old Health: 12.0; Default HP: 12.0
[00:11:21] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 86.29;  Old Health: 20.0; Default HP: 20.0
[00:11:21] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:11:22] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.1; DamageFactor: 3.1; Health: 31.0;  Old Health: 10.0; Default HP: 10.0
[00:11:22] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.1; DamageFactor: 3.1; Health: 31.0;  Old Health: 10.0; Default HP: 10.0
[00:11:22] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.1; DamageFactor: 3.1; Health: 31.0;  Old Health: 10.0; Default HP: 10.0
[00:11:22] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.1; DamageFactor: 3.1; Health: 31.0;  Old Health: 10.0; Default HP: 10.0
[00:11:23] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:11:25] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 65.25;  Old Health: 20.0; Default HP: 20.0
[00:11:25] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 42.74;  Old Health: 20.0; Default HP: 20.0
[00:11:25] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 47.09;  Old Health: 20.0; Default HP: 20.0
[00:11:26] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.91; DamageFactor: 2.91; Health: 58.2;  Old Health: 20.0; Default HP: 20.0
[00:11:26] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:26] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 2.9; DamageFactor: 2.9; Health: 33.49;  Old Health: 10.0; Default HP: 10.0
[00:11:26] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 2.9; DamageFactor: 2.9; Health: 30.42;  Old Health: 10.0; Default HP: 10.0
[00:11:26] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 2.9; DamageFactor: 2.9; Health: 29.0;  Old Health: 10.0; Default HP: 10.0
[00:11:26] [Server thread/INFO]: [STDOUT]: minecraft:squid; HealthFactor: 2.9; DamageFactor: 2.9; Health: 19.12;  Old Health: 10.0; Default HP: 10.0
[00:11:27] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:27] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:30] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 3.01; DamageFactor: 3.01; Health: 63.96;  Old Health: 20.0; Default HP: 20.0
[00:11:30] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.01; DamageFactor: 3.01; Health: 31.02;  Old Health: 16.0; Default HP: 16.0
[00:11:30] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.01; DamageFactor: 3.01; Health: 48.16;  Old Health: 16.0; Default HP: 16.0
[00:11:32] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.01; DamageFactor: 3.01; Health: 60.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:11:32] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:32] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.01; DamageFactor: 3.01; Health: 60.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:11:32] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.01; DamageFactor: 3.01; Health: 47.55;  Old Health: 20.0; Default HP: 20.0
[00:11:32] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 2.9; DamageFactor: 2.9; Health: 30.86;  Old Health: 16.0; Default HP: 16.0
[00:11:33] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 43.2;  Old Health: 20.0; Default HP: 20.0
[00:11:34] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:35] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 40.0; Default HP: 20.0
[00:11:35] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:35] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 14.44;  Old Health: 6.0; Default HP: 6.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 73.76;  Old Health: 20.0; Default HP: 20.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 46.59;  Old Health: 20.0; Default HP: 20.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 3.2; DamageFactor: 3.2; Health: 38.400000000000006;  Old Health: 12.0; Default HP: 12.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:11:36] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:37] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:38] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:38] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:11:39] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 57.32;  Old Health: 20.0; Default HP: 20.0
[00:11:39] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 54.01;  Old Health: 20.0; Default HP: 20.0
[00:11:39] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:40] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 81.31;  Old Health: 20.0; Default HP: 20.0
[00:11:40] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 23.28;  Old Health: 6.0; Default HP: 6.0
[00:11:40] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 24.49;  Old Health: 6.0; Default HP: 6.0
[00:11:41] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:41] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:43] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.0;  Old Health: 6.0; Default HP: 6.0
[00:11:46] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.11; DamageFactor: 3.11; Health: 13.65;  Old Health: 6.0; Default HP: 6.0
[00:11:46] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:47] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.01; DamageFactor: 3.01; Health: 60.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:11:47] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.01; DamageFactor: 3.01; Health: 39.38;  Old Health: 40.0; Default HP: 20.0
[00:11:48] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:48] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:48] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 82.23;  Old Health: 20.0; Default HP: 20.0
[00:11:48] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:11:49] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.11; DamageFactor: 3.11; Health: 18.66;  Old Health: 6.0; Default HP: 6.0
[00:11:49] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.11; DamageFactor: 3.11; Health: 18.66;  Old Health: 6.0; Default HP: 6.0
[00:11:49] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.11; DamageFactor: 3.11; Health: 18.66;  Old Health: 6.0; Default HP: 6.0
[00:11:49] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.11; DamageFactor: 3.11; Health: 18.66;  Old Health: 6.0; Default HP: 6.0
[00:11:49] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.01; DamageFactor: 3.01; Health: 60.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 44.54;  Old Health: 20.0; Default HP: 20.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 75.47;  Old Health: 20.0; Default HP: 20.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 3.0; DamageFactor: 3.0; Health: 64.14;  Old Health: 20.0; Default HP: 20.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 52.79;  Old Health: 20.0; Default HP: 20.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.1; DamageFactor: 3.1; Health: 42.26;  Old Health: 16.0; Default HP: 16.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.1; DamageFactor: 3.1; Health: 49.6;  Old Health: 16.0; Default HP: 16.0
[00:11:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.01; DamageFactor: 3.01; Health: 60.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:11:52] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:52] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:52] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:52] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 3.2; DamageFactor: 3.2; Health: 30.63;  Old Health: 12.0; Default HP: 12.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.22;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 3.2; DamageFactor: 3.2; Health: 47.01;  Old Health: 12.0; Default HP: 12.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.2; DamageFactor: 3.2; Health: 63.71;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:11:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
